,0,1,2,3
1728041,71.0,73.25579954716957,1045843.4920988895,1043383.1659460104
1728273,65.0,67.58161295384016,1025074.4069332723,1028192.1485016843
1728438,56.0,58.83298233939662,1068914.540537661,1066911.4758016623
1728739,72.0,74.1581580132743,1091473.6222029715,1084222.4949107731
1728798,70.0,72.31537458270152,1030562.3619948076,1029829.9500787482
1729024,67.0,69.38359659180456,1072818.9716825618,1068379.0594010719
1729046,67.0,70.0,1031138.7169734869,1030986.1072857326
1729061,67.0,69.38429291635236,1117958.6671414361,1111330.9088289938
1729143,67.0,69.46172410497351,1056225.6671414361,1055828.1370787546
1729201,65.0,67.55041244816329,1049949.4069332723,1050556.7095514827
1729388,64.0,66.0,1054427.2768291903,1082599.5370373542
1729540,65.0,67.50355587366795,1087306.4069332723,1084143.5600896662
1729582,52.0,55.04098506586109,1031945.0201213334,1034415.837343986
1729628,74.0,76.23194453622853,1013909.5778700092,1016482.7132045403
1730131,54.0,57.04581314052972,1009358.9757883714,1016105.5566385901
1730194,62.0,64.68867034210975,1036369.0166210266,1038904.0100160136
1730351,64.0,66.53019867702302,1054695.0221201153,1054217.2077310511
1730515,74.0,76.15436534118847,1075760.5778700092,1072091.576138855
1730570,52.0,54.0,1078921.0201213334,1088145.2803294973
1730634,68.0,70.29183894020598,1113758.1017866437,1105000.8142599207
1730775,68.0,70.44787678141995,1035049.7972455178,1036603.6724558659
1731038,73.0,75.23037265942983,1001683.7523070532,1003308.7039815184
1731114,69.0,71.0,1034709.2318907257,1030568.4920988895
1731258,71.0,73.3524454227833,1014486.1875577637,1017558.2585246288
1731260,71.0,73.24506782750842,1054399.4920988895,1051075.6758693098
1731357,62.0,64.63786274880508,1076876.0166210267,1075322.9557223124
1731370,63.0,65.58815252471726,1038597.4512662343,1038354.0868233893
1731553,51.0,54.09649995920706,1019900.8900172516,1023772.9364161489
1731598,55.0,57.94994642936942,1053574.1058924533,1055672.6904722787
1731834,54.0,56.97866318819228,1017200.2803294973,1020787.7497827028
1731931,61.0,63.674456459412895,1034222.1910580705,1034791.8062531289
1732175,56.0,58.93785511417555,1030998.2359965352,1035189.5168857835
1732455,51.0,54.14564957156584,1026410.5854761257,1031993.4092268364
1732640,68.0,70.50455822268783,989859.7972455178,995974.3452663028
1732911,74.0,76.15298938320947,1076857.5778700092,1073077.864519624
1733330,63.0,65.71716665156708,981434.1467251084,989327.5768914111
1733607,63.0,65.5770658405091,1047436.4512662343,1046301.0357729034
1733610,67.0,69.33703226727195,1109942.9716825618,1101756.4248045979
1733756,50.0,53.20010565006691,969515.7599131697,978658.4923642791
1734050,76.0,78.0707178036204,1032323.142619299,1030298.7722385353
1734085,63.0,65.645378521239,1038668.1467251084,1040785.3974793167
1734122,69.0,71.26895444505837,1099787.2318907257,1092254.2054104512
1734403,71.0,73.28291858770184,1024222.4920988895,1023944.2041587667
1734476,68.0,70.3994086997641,984410.8470775688,987915.6763568991
1734526,68.0,70.44678931052863,1035916.7972455178,1037383.1729354709
1734578,69.0,71.3087769517814,1068038.2318907257,1063709.3833493437
1734615,61.0,63.610337518767665,1041755.9363489955,1040773.3409554316
1734741,60.0,64.0,1092931.0609539887,1089818.2923220827
1734853,63.0,65.64880022895704,1035940.1467251084,1038332.713155946
1735294,69.0,71.40529739822657,1036780.9273495998,1037974.3837110773
1735342,59.0,61.6906028429716,1085780.9308499068,1081518.5450902826
1735461,50.0,53.05115600383006,1088267.7599131698,1085425.7829687274
1735662,64.0,66.61252867865007,1032642.2768291903,1035181.9619983154
1735857,69.0,71.0,1090106.9273495998,1091379.1875577637
1735936,65.0,67.55558389278261,1045826.4069332723,1046849.8116536608
1735960,64.0,66.53836221862393,1046077.5813703162,1044893.5965298682
1736142,53.0,55.969619688485416,1056626.1502254154,1056420.3848240362
1736230,71.0,73.32026029813329,1040146.1875577637,1040628.5956718782
1736458,70.0,72.0,1068492.3619948076,1076344.6222029715
1736606,63.0,65.61665524164098,1061568.1467251084,1061374.2798125986
1736647,69.0,71.32993704517818,1096862.9273495998,1091992.7779620916
1736733,66.0,68.40376303686969,1088956.8415784799,1083073.9699106384
1736862,65.0,67.0,1044263.4069332723,1054301.6671414361
1736895,57.0,59.87869023202477,1045952.3661006171,1048448.7343022603
1736928,51.0,53.0,970014.5854761257,983907.8456842895
1737048,71.0,73.26814679452167,1035999.4920988895,1034532.6437761926
1737170,65.0,67.4574830388137,1078343.7114743982,1073717.6493591736
1737207,57.0,59.83230777978656,1082931.366100617,1081695.73342027
1737382,68.0,70.3828653964063,1041186.1017866437,1039752.9378978721
1737450,72.0,74.2637656103186,1007276.6222029714,1008522.8387616327
1737494,68.0,70.37078656747491,1050816.1017866437,1048411.0574118241
1737897,61.0,63.0,1046617.1910580705,1044938.4081695287
1738070,56.0,58.779333775424284,1111686.540537661,1105366.8327955108
1738088,61.0,63.67151910094778,1082258.8865169447,1080348.2841578857
1738167,67.0,69.49037965282052,1033379.667141436,1035287.8049483548
1738189,64.0,66.60241908766491,1040702.2768291903,1042428.5293173657
1738227,70.0,73.0,1045993.3619948076,1044769.316911062
1738375,60.0,62.75714452049595,1046208.7564128628,1048122.1208155177
1738481,64.0,66.55119989402505,1035842.5813703162,1035691.5349280719
1738522,57.0,59.86688966318522,1009665.6706417429,1013456.4209134887
1738574,71.0,73.40776972044746,970378.1875577637,977901.7335483674
1739105,50.0,53.12379203533754,1030357.7599131697,1033360.1857669656
1739350,49.0,52.13435562325846,1054151.6298090878,1054938.4361517988
1739373,77.0,79.05030194717219,1062078.968182255,1059233.6158415761
1739514,71.0,73.30852871533644,1003804.4920988895,1005586.8330023934
1739603,55.0,57.90384242988539,1090331.1058924533,1088720.0943117738
1739774,53.0,56.013622749396234,1021544.1502254154,1024878.9363517136
1739793,68.0,70.43350887016251,1046504.7972455178,1046902.6090116627
1739810,77.0,79.03831699745486,1025939.2727233808,1024373.4668939832
1739875,52.0,58.0,1082729.0201213334,1072288.8007458248
1739927,49.0,52.17927055422463,1018342.6298090877,1022743.3580962318
1740062,76.0,78.13679533656672,1025336.8380781731,1026385.2906400538
1740288,70.0,72.34206967264409,1009279.3619948076,1010694.8765984324
1740627,48.0,50.0,1006741.19516388,1004235.4553720439
1740640,73.0,75.24851241844793,1032916.4477659273,1033757.0780116695
1740750,71.0,73.31181138933975,1046882.1875577637,1046684.783942489
1740903,72.0,74.25763607951389,1057858.3176618456,1056367.4697466604
1741119,71.0,73.22533154783703,1070134.4920988895,1065222.6655424184
1741649,59.0,61.78529202355594,1055983.6263087809,1057096.1990854917
1741946,61.0,63.63707731289322,1064023.1910580704,1061585.2246991605
1742036,69.0,71.43245532180109,1015128.9273495998,1018507.5505110677
1742093,70.0,72.2947941647258,1046970.3619948076,1044582.0191322193
1742269,54.0,59.0,996702.9757883714,995193.6263087809
1742515,50.0,53.13413010007179,1067810.455372044,1069400.8239068554
1742570,56.0,58.90266200540137,1013361.540537661,1016965.0050479159
1742596,79.0,82.0,1033542.2782224696,1023265.6685347153
1742678,79.0,80.93162831428644,1046566.5329315446,1042547.5603760553
1742752,58.0,61.0,1044318.4962046989,1044653.8865169446
1743016,55.0,57.82251396433503,1109476.4104335792,1103565.4632591796
1743053,54.0,56.89605930066011,1083057.2803294973,1079998.318508595
1743180,75.0,77.07325141617072,1062519.012515217,1057632.918898376
1743332,76.0,78.05410094737084,1045571.142619299,1042209.7553455799
1743668,59.0,61.82574042183004,1023735.6263087809,1028102.7371866415
1743673,71.0,73.2565759537229,1045224.4920988895,1042826.63676853
1743685,60.0,62.67688220287827,1064504.0609539887,1062203.2736064482
1743715,60.0,62.81835646333187,997406.7564128628,1004245.3244998491
1743851,72.0,74.24878328879761,1064916.3176618456,1062713.1610789006
1743956,56.0,58.89376676143013,1066148.2359965353,1066792.102650624
1744083,51.0,54.12706077612434,995535.8900172516,1001866.9050602359
1744236,65.0,68.0,1028272.4069332723,1037567.7972455178
1744370,66.0,68.5068256760841,1006788.84157848,1009198.5426808966
1744842,68.0,70.43424243813618,1000225.1017866437,1002925.8108562322
1745076,68.0,70.38165249634642,1042153.1017866437,1040622.3461605918
1745115,68.0,70.32652637676856,1086103.1017866437,1080136.816839532
1745207,51.0,54.08815785786913,1072246.5854761258,1073203.540695321
1745429,71.0,73.29723381870849,1012809.4920988895,1013683.0288718783
1745693,62.0,64.53703676932128,1067980.0664530774,1064165.1655289426
1745872,71.0,73.23643579212879,1061281.4920988895,1057263.129503268
1746153,71.0,73.24639361381999,1053342.4920988895,1050125.3506017867
1746225,72.0,74.23161328991476,1078605.3176618456,1075020.637509481
1746254,58.0,60.830835298002164,1051889.496204699,1053600.9669152785
1746902,62.0,64.78028756969394,963326.0166210266,973232.6679954943
1746957,73.0,75.22088789836641,1054940.4477659273,1053558.3681648658
1746988,68.0,70.40159197127086,1026256.1017866437,1026329.7058788373
1747030,63.0,65.57225186902014,1051274.4512662343,1049751.6964888482
1747197,62.0,64.61281560547492,1051150.3211621523,1049825.8033082914
1747461,55.0,57.88667725550693,1058321.4104335792,1057573.1368068208
1747554,54.0,56.97333621140395,1021447.2803294973,1024606.1333315868
1747576,59.0,61.74808075945978,1039955.9308499068,1040318.3034779407
1747589,55.0,57.92205580678823,1030115.4104335791,1032213.7475014693
1747727,69.0,71.30608524182432,1070184.2318907257,1065638.8043749868
1747765,51.0,53.98762618661371,1106701.8900172515,1101813.791237598
1747833,70.0,72.27615413598754,1061831.3619948076,1057943.2147809048
1747870,76.0,78.0901018199905,1062563.838078173,1059855.2610601883
1747888,72.0,74.23519052980181,1075753.3176618456,1072456.4675350478
1748464,71.0,73.0,1057129.1875577637,1055445.0660554445
1748745,54.0,56.93107098745759,1057252.7210792964,1058373.8726060125
1748940,62.0,64.68419985388027,994238.3211621523,998657.485782015
1749103,67.0,69.4062405122653,1100460.6671414361,1095598.8449395718
1749444,69.0,71.34092087746812,1088105.9273495998,1084119.5533947314
1749519,60.0,62.72491047847021,1071907.7564128628,1071227.5219981817
1749737,69.0,71.23617021930038,1082338.9771816507,1075774.9777350225
1749873,70.0,72.23733129973785,1092783.3619948076,1085771.4718105874
1749980,56.0,58.84584635492314,1058658.540537661,1057690.533565412
1750040,74.0,76.0,1069118.5778700092,1065873.6088429447
1750109,68.0,70.42006286329392,1057224.7972455178,1056540.7233615657
1750218,64.0,66.59691023858218,1045094.2768291903,1046377.2791517662
1750277,57.0,59.89750084443226,1030955.3661006171,1034965.2640685387
1750606,77.0,79.07875931693287,1039390.9681822549,1038835.3380084976
1750733,57.0,59.844014084087355,1073598.366100617,1073304.6400221689
1751049,73.0,75.0,1086325.7523070532,1079220.4233623128
1751253,76.0,78.0188741653835,1073656.142619299,1067460.356233362
1751298,62.0,64.7268120979742,1005960.0166210266,1011563.9522486441
1751310,70.0,72.30042110988931,1088179.0574536817,1083999.5936058997
1751868,61.0,63.60379468301839,1090558.1910580704,1085442.2549486642
1751978,72.0,74.25355210578589,1061114.3176618456,1059294.867164877
1752003,50.0,53.16043134242511,1046841.4553720439,1050548.06086552
1752048,61.0,63.59254288262544,1055942.9363489957,1053528.5581459235
1752067,62.0,64.63709010512682,1077492.0166210267,1075876.7876662994
1752076,59.0,61.782607646686614,1012428.9308499068,1015569.3880199387
1752636,55.0,57.0,1053603.1557245043,1039580.4159326679
1752660,74.0,76.27616960676767,978650.5778700092,984782.1279561047
1752687,68.0,70.40787346403187,1021248.1017866437,1021827.1241004497
1752726,68.0,70.42905362609561,1050056.7972455178,1050096.133467899
1752742,65.0,67.53750935693216,1014541.711474398,1016354.6855762899
1752872,75.0,77.14387324789362,1051909.7079740912,1050462.0783176464
1752943,58.0,60.7119746623465,1100957.8007458248,1095349.4418041164
1753047,63.0,65.54829238924367,1070376.4512662343,1066925.881219431
1753344,70.0,72.39906864237075,1009531.0574536817,1013288.9203417976
1753356,75.0,77.09307675055179,1046713.0125152171,1043422.0946992558
1753369,74.0,76.0,1060978.5778700092,1056332.838078173
1753403,64.0,66.50715167861355,1070960.5813703162,1067265.3502023157
1753425,51.0,54.140075306653124,985159.8900172516,992538.0734842478
1753784,69.0,71.34363120913815,1040250.2318907257,1038725.8085774123
1753938,62.0,64.65372828433502,1064227.0166210267,1063950.5202361257
1753946,73.0,75.19140056246957,1032754.7523070532,1031243.9512731074
1754078,55.0,57.98588063186739,1024925.1058924533,1029915.0096877291
1754377,64.0,66.56106238954816,1027979.5813703162,1028622.0859417577
1754408,69.0,71.4003554889857,1040720.9273495998,1041516.7503657991
1754486,68.0,70.42395367610236,1054122.7972455178,1053751.7839293454
1755123,69.0,71.35726304383854,1075076.9273495998,1072405.4683327083
1755166,69.0,71.30081847103688,1074383.2318907257,1069414.0321879757
1755263,66.0,68.56963703348137,1002406.5370373542,1007626.2597547236
1755470,66.0,68.54857245891503,1019200.5370373542,1022725.3728510176
1755508,70.0,72.38400710781123,1021539.0574536817,1024085.0469382189
1755579,55.0,58.043979422739895,978605.1058924533,988269.724548969
1755632,48.0,51.316927948424855,986504.19516388,996671.5867085739
1755689,53.0,55.0,999138.8456842895,1022175.1058924533
1755774,71.0,73.37773821462146,994321.1875577637,999428.354059536
1755899,72.0,74.25203064997137,1062327.3176618456,1060385.4485740592
1756235,59.0,61.8359445350093,972014.3715997059,980809.4150042888
1756256,63.0,65.63517360408575,1046804.1467251084,1048100.2947135343
1756427,63.0,65.67042798049019,1018697.1467251084,1022829.9141134666
1756453,54.0,57.0198317425562,1030072.9757883714,1034729.0548329827
1756570,60.0,62.76761409319484,1037861.7564128628,1040617.5181589281
1756617,54.0,56.92993646479386,1056048.2803294973,1055715.1253671274
1756876,60.0,62.721328028754066,1029069.0609539886,1030344.4506597306
1756966,51.0,54.15059649797347,1022466.5854761257,1028447.4462607901
1756992,75.0,77.11812013100688,1072441.7079740912,1068921.9443467704
1757095,52.0,55.06125441949882,1015785.0201213334,1019886.7395926397
1757463,68.0,70.46912699115575,1018107.7972455178,1021371.4958405622
1757491,70.0,72.31826070786987,1028261.3619948076,1027761.1719892775
1757903,61.0,62.0,943615.8865169446,952903.8132257581
1757925,67.0,69.3199061685981,1123596.9716825618,1114032.4335110881
1758143,58.0,60.88614203558273,1007795.4962046989,1013957.0290286533
1758236,58.0,60.812853772398796,1066225.496204699,1066490.1467026116
1758315,75.0,77.0827865415639,1054917.012515217,1050798.1292259914
1758418,58.0,60.75225498553475,1068843.8007458248,1066476.45633464
1758598,71.0,73.20886584956978,1085370.9328486887,1080497.2729079677
1758600,70.0,72.46462419731355,957266.0574536817,966298.6174968646
1759018,77.0,79.00631499939094,1051453.272723381,1047312.538677885
1759066,71.0,73.17482623882856,1110400.4920988895,1101424.9334914107
1759391,64.0,66.51152413942921,1067474.5813703162,1064131.1648829351
1759438,60.0,62.71187819519549,1036603.0609539886,1037118.1030395972
1759511,70.0,72.25938300186067,1075202.3619948076,1069964.7844611802
1759821,72.0,74.21020233818088,1049980.6222029715,1046917.0584629627
1759849,77.0,79.03468331444196,1028836.2727233808,1026978.0953708182
1760012,66.0,68.44551213562166,1055671.8415784799,1053148.164300888
1760335,62.0,64.56335763002386,1090581.3211621523,1085277.341268275
1760542,63.0,65.66107347309969,1026155.1467251084,1029535.236578166
1760657,77.0,80.0,1066859.968182255,1026498.3584945006
1760839,50.0,53.171322357130336,1038158.4553720439,1042741.3680576647
1761041,62.0,64.76362555894372,976610.0166210266,985176.01790446
1761380,70.0,72.21590674345778,1109864.3619948076,1101128.6202444208
1761643,52.0,55.01356123244926,1053809.0201213334,1054073.2750441986
1761896,75.0,77.15640236754011,1041920.7079740912,1041481.1898623123
1761901,56.0,58.874469483848664,1081533.2359965353,1080624.415082831
1761960,60.0,62.61407354672671,1114579.0609539887,1107224.5960011678
1762056,80.0,81.9261521334419,1018716.6630356265,1017322.6503080872
1762105,60.0,62.68082444164581,1061361.0609539887,1059377.471983151
1762263,55.0,57.91777761051132,1079221.1058924533,1078731.339607723
1762329,62.0,64.63097041599323,1082371.0166210267,1080263.3884044688
1762586,65.0,67.60229622373411,1008584.4069332723,1013366.3550660593
1762722,67.0,69.44398195641973,1024675.9716825619,1025094.7553761295
1762998,69.0,71.20841525288357,1104466.9771816507,1095669.7719826582
1763310,77.0,78.9636201647081,1085492.272723381,1077916.2489723205
1763338,60.0,62.78283993996517,1025722.7564128628,1029703.6123666265
1763435,71.0,73.26844782452619,1035759.4920988895,1034316.8650967173
1763456,48.0,51.16578686195109,1061308.499705006,1061558.7286598282
1763587,65.0,67.45444389005974,1080766.7114743982,1075896.1149440445
1763684,68.0,70.2761594901632,1082672.8470775688,1076260.8622011314
1763692,75.0,77.13452375766988,1059363.7079740912,1057163.804471021
1763829,72.0,74.25662637470705,1058663.3176618456,1057091.227400734
1763894,68.0,70.0,1063819.7972455178,1066118.0574536817
1764150,71.0,73.1945499755831,1094675.4920988895,1087286.9345966135
1764427,60.0,62.69423281976383,1050671.0609539887,1049766.3299681826
1764498,54.0,56.93928470072591,1048595.2803294973,1049014.2982915838
1764707,51.0,53.99091288114742,1060495.6353081767,1059478.8832940247
1764752,53.0,56.034913289128305,1050264.8456842895,1053068.8268700219
1765441,66.0,68.53319484285078,1031460.5370373542,1033748.067060888
1765644,68.0,70.37930841784856,1089716.7972455178,1085753.5602512157
1765711,69.0,72.0,1047079.2318907257,1048622.6222029715
1765767,59.0,61.73320736865308,1051813.9308499068,1050979.5683996896
1765855,49.0,52.251516693680266,1006438.325267962,1014408.2117241661
1766025,76.0,78.0649244229874,1082636.838078173,1077902.4503648155
1766914,64.0,66.4135238214575,1145606.5813703162,1134377.9139861648
1767134,65.0,67.4876186508496,1054317.7114743982,1052116.4053880195
1767820,71.0,73.0,1102989.4920988895,1094483.141156273
1768055,64.0,66.51767412422558,1108266.2768291903,1103173.823901027
1768165,64.0,66.58524513324465,1008699.5813703162,1011287.8653572307
1768254,67.0,69.35667196648356,1094284.9716825618,1087678.6641244877
1768366,71.0,73.34526711146717,1020209.1875577637,1022703.680952287
1768506,50.0,53.14193430293899,1061588.455372044,1063806.7616414549
1768646,68.0,70.41563000381501,1015064.1017866437,1016267.2267926326
1768713,53.0,56.043606592138175,997639.1502254154,1003386.4807981288
1769079,68.0,70.38857994932545,1036630.1017866437,1035656.7392991632
1769146,68.0,70.0,1009122.7972455178,1026567.0574536817
1769183,63.0,65.55957348866308,1061382.4512662343,1058839.5752060888
1769202,62.0,64.69320335226115,1032755.0166210266,1035654.742734246
1769301,61.0,63.0,1092271.8865169447,1072595.1467251084
1769360,63.0,65.0,1063921.4512662343,1060280.063457728
1769442,62.0,64.74349794026645,992657.0166210266,999603.5198608867
1769556,52.0,55.02804202995839,1042264.0201213334,1043693.4214835989
1769653,63.0,65.0,970428.4512662343,951571.711474398
1769682,59.0,61.78858077635533,1053361.6263087809,1054738.8170122225
1769706,67.0,69.40213145270359,1103736.6671414361,1098544.2239144116
1769866,58.0,60.77124139144055,1099401.496204699,1096317.9528287668
1769967,56.0,58.934033287409825,1034045.2359965352,1037929.0070372906
1769990,71.0,73.30722820752092,1050536.1875577637,1049970.0143375024
1770026,64.0,66.55365203427021,1033887.5813703162,1033933.8377681782
1770055,59.0,61.73019205144113,1054217.9308499068,1053140.9515057688
1770171,64.0,66.41358528175009,1145557.5813703162,1134333.8591724385
1770232,68.0,70.53166597459493,968247.7972455178,976543.4751795393
1770323,66.0,68.52989335447218,988397.84157848,992663.6022882597
1770547,54.0,56.997465213220316,1047904.9757883714,1050761.410718008
1770594,61.0,63.684744159817384,1026020.1910580705,1027417.5698820557
1770728,69.0,71.33663997994552,1091518.9273495998,1087188.1060324386
1770858,70.0,72.2699629522279,1066767.3619948076,1062381.0629554498
1771069,58.0,60.79561083193584,1034277.8007458248,1035398.9320231896
1771470,71.0,73.0,1078796.1875577637,1089020.4477659273
1771758,65.0,67.53255365048275,1018492.711474398,1019906.9420871543
1771838,61.0,66.0,1042858.8865169446,1047385.5370373542
1772005,59.0,61.796781335395146,1046823.6263087809,1048860.646152179
1772059,54.0,59.0,1055997.2803294973,1071894.9308499068
1772113,58.0,60.0,1071134.8007458248,1063534.0609539887
1772833,50.0,53.08979384789033,1059572.200662969,1061202.103056297
1773179,61.0,63.63212536931885,1067971.1910580704,1065134.7839765316
1773333,65.0,67.55839726903321,1043583.4069332723,1044833.1800783966
1773539,62.0,64.65868505241377,1014580.3211621523,1016946.527023221
1773553,67.0,69.0,1061233.6671414361,1050483.9273495998
1773635,56.0,58.97172224397582,1003997.2359965352,1010913.5163669651
1773754,50.0,53.129403736338475,1025883.7599131697,1029337.7115504111
1773880,61.0,63.72273935621699,1041422.8865169446,1043633.5418451396
1773906,69.0,71.41014774417441,1032913.9273495998,1034497.6497380291
1774348,66.0,68.51690410243945,1044448.5370373542,1045425.289931834
1774733,79.0,81.08001372192716,973959.2283904187,979635.6924198326
1774764,59.0,61.777027302977814,1016877.9308499068,1019569.3852907148
1774808,64.0,66.59988271721448,997029.5813703162,1000795.6270677374
1774820,66.0,68.4490607194623,1098537.5370373542,1094055.5107407803
1774886,63.0,65.5534023735704,1066302.4512662343,1063263.0381353353
1775049,70.0,72.33509725782672,1060533.0574536817,1059143.687885991
1775148,73.0,75.14261865023698,1071646.7523070532,1066210.8862821027
1775154,59.0,61.73639516680598,1051381.371599706,1052166.5252289863
1775310,54.0,56.94577315161502,1043422.2803294973,1044363.3686710569
1775375,73.0,75.18192252318227,1042420.1930568524,1041509.7960413331
1775497,52.0,55.05334234754667,1022093.0201213334,1025558.1225515191
1775522,73.0,75.1773426539208,1089657.4477659273,1084771.6532288196
1775605,61.0,63.71181823851131,1050129.8865169447,1051461.8125209422
1775684,68.0,70.44201798495698,1039720.7972455178,1040803.2650051569
1775692,57.0,59.77373136143723,1040351.4159326679,1040253.4055625221
1775806,70.0,72.3685567428292,1033857.0574536817,1035159.8876622961
1776202,59.0,61.818015239339026,1029894.6263087809,1033640.1575486801
1776409,50.0,53.06649724543544,1076036.7599131698,1074429.16201596
1776491,59.0,61.737048009794094,1048751.9308499068,1048226.5920807156
1776859,68.0,70.40040309541536,1072898.7972455178,1070632.8692869742
1776911,70.0,72.0,1045362.3619948076,1035219.6222029714
1776954,76.0,78.03468827495432,1061048.142619299,1056124.7829382524
1777019,51.0,54.07880756367139,1036115.3307670507,1039926.8419005605
1777060,81.0,82.89875865234725,1054035.4885985826,1051259.0638858024
1777256,67.0,69.42348683027862,1041015.9716825619,1039785.6871370825
1777482,69.0,71.33727069600097,1045321.2318907257,1043285.032259162
1777557,58.0,60.81345313116212,1020052.8007458248,1022609.549875114
1777626,63.0,65.64257894219696,1040900.1467251084,1042792.1391984384
1777775,71.0,73.25973319855765,1088402.1875577637,1084014.4954917403
1778047,64.0,66.5909258202883,1004170.5813703162,1007215.9418599629
1778174,59.0,61.7738276048881,1019428.9308499068,1021862.9328379725
1778356,58.0,60.78721354176374,1086667.496204699,1084869.0957269324
1778621,54.0,56.96515195815604,1027972.2803294973,1030472.6161798255
1778730,57.0,59.8221603673885,1045326.6706417429,1045518.4354500457
1778759,74.0,76.15732797814962,1073398.5778700092,1069967.9543016842
1778924,66.0,68.45382181803811,1049046.8415784799,1047191.7736695348
1778999,71.0,73.26071907182246,1087616.1875577637,1083307.8203164581
1779687,62.0,64.68922599332643,1035926.0166210266,1038505.7185368151
1779734,73.0,75.30443626753775,988330.4477659273,993670.7938321197
1780024,52.0,55.081046080666724,1045700.7155802076,1049151.0281191696
1780075,49.0,52.1626651792626,1077276.325267962,1078097.0871270048
1780083,52.0,54.99107178252819,1071739.0201213334,1070193.7405566764
1780539,61.0,63.6401239873973,1061594.1910580704,1059401.364647303
1780703,66.0,68.37391716621315,1112751.8415784799,1104467.5269027972
1780732,69.0,71.4101138782989,1032940.9273495998,1034521.9248394702
1780754,73.0,75.18569228100885,1037305.7523070532,1035335.6544826606
1780842,62.0,64.70603726478723,1022523.0166210266,1026455.3783659432
1781011,72.0,74.14343262888649,1103213.6222029715,1094777.668648447
1781210,62.0,64.60095376900512,1060607.3211621523,1058328.3823574549
1781252,66.0,68.51963218685543,1042273.5370373542,1043469.7956490878
1781283,74.0,76.2238692136949,974652.8824111351,978820.1386572602
1781339,62.0,64.67274440791658,1003371.3211621523,1006868.7636138867
1781450,51.0,54.16748051835202,1009005.5854761257,1016344.9595757112
1781468,56.0,58.0,1102530.540537661,1106360.8007458248
1781835,50.0,55.0,1056960.455372044,1054919.1058924533
1782002,56.0,58.8658535615986,1042707.540537661,1043349.3430807756
1782057,77.0,79.06582129819692,1049705.968182255,1048109.3258367861
1782240,71.0,73.38955615088229,984899.1875577637,990957.2427344628
1782472,79.0,80.94064560987586,1085072.2283904187,1079534.9274721437
1782618,57.0,59.823783420829535,1044032.6706417429,1044355.0287365406
1782926,54.0,57.042723627445966,966127.2803294973,974869.1477124977
1783013,66.0,68.40778600062279,1042163.586869405,1040211.3032801814
1783654,76.0,78.08014004276188,1024811.142619299,1023544.8995709541
1783722,67.0,69.4580226902096,1059176.6671414361,1058481.3157584714
1784020,70.0,72.28237937828503,1102563.0574536817,1096931.9291291279
1784043,72.0,74.27323068803975,1045425.3176618455,1045189.2350720011
1784062,57.0,59.0,1050933.366100617,1044716.6263087809
1784086,63.0,65.51481910703265,1097063.4512662343,1090919.5712992689
1784152,62.0,64.64908094097788,1022237.3211621523,1023830.7659763187
1784161,75.0,77.21276271013652,996986.7079740912,1001082.0265975228
1784455,63.0,65.61974330777068,1059106.1467251084,1059160.750192313
1784480,67.0,69.42202808904838,1042178.9716825619,1040831.3146547072
1785119,66.0,68.36182624468259,1078805.5868694051,1073155.3131690943
1785220,64.0,66.52697325011957,1055157.5813703162,1053057.223236689
1785372,75.0,77.16814755488316,1032556.7079740912,1033062.2250514455
1785924,63.0,65.68366432798496,962449.4512662343,969891.1081371565
1786030,67.0,69.39815766398158,1061209.9716825618,1057941.6648592784
1786059,75.0,77.07227181436434,1063300.012515217,1058335.0986845023
1786181,59.0,61.71389799847246,1023622.6761408318,1024841.5475842418
1786285,50.0,52.0,1056530.7599131698,1053094.0201213334
1786475,76.0,78.09738925468328,1056753.838078173,1054631.6188612203
1786637,60.0,62.679531459580396,1108086.7564128628,1103755.2588512735
1786716,61.0,63.64614835036277,1056791.1910580704,1055083.093824301
1786857,58.0,60.82255822716954,1058488.496204699,1059533.981523022
1786958,54.0,56.955636097455816,991973.0256204223,997314.5956587765
1787078,68.0,70.35805174399201,1060969.1017866437,1057539.3946314664
1787091,65.0,67.50583222041479,1039796.711474398,1039060.8962019242
1787165,55.0,57.97710811581898,1031919.1058924533,1036203.160038776
1787341,54.0,56.926933690498764,1058442.2803294973,1057867.517694895
1787479,52.0,55.131395857506185,1005558.7155802076,1013060.2458212397
1787486,59.0,61.80410746046782,995287.9308499068,1000158.2949162365
1787661,59.0,61.75168433947223,1037082.9308499068,1037735.2528690534
1787970,69.0,71.31134197827825,1065993.2318907257,1061870.769184647
1788027,55.0,58.04159877712081,980503.1058924533,989976.1742724874
1788126,51.0,53.0,1035812.8900172516,1024353.1502254154
1788223,77.0,80.0,1080020.968182255,1081551.3584945006
1788332,57.0,59.85936265878052,1015666.6706417429,1018851.7869782059
1788354,61.0,63.68835571589764,979554.9363489955,984849.8007802153
1788702,65.0,67.5709000485543,1033615.4069332723,1035871.1722575165
1788808,55.0,57.85934016088374,1125811.1058924533,1120619.375760893
1788900,61.0,63.57341197552046,1114781.1910580704,1107220.617252554
1788969,60.0,62.64066829333443,1093376.0609539887,1088161.4487473438
1788997,68.0,70.49406481844692,998225.7972455178,1003496.0304016841
1789194,54.0,56.0,1043009.2803294973,1058934.540537661
1789281,78.0,79.9537340869597,1106853.0982863368,1099303.3341828766
1789439,66.0,70.0,986529.84157848,996930.3619948076
1789521,67.0,69.41969780775906,1089731.6671414361,1085952.6388891884
